candidate_id,skills,experience_years,job_role,shortlisted
C05011,"AWS, Terraform, Linux, Kubernetes",4.9,DevOps Engineer,1
C05012,"SQL, Pandas, Statistics",4.6,Data Scientist,1
C05013,"Pandas, TensorFlow, SQL, Machine Learning, Python",9.9,Data Scientist,1
C05014,"Firebase, React Native",8.6,Mobile Developer,0
C05015,"SQL, REST, Java, Spring",1.0,Backend Developer,0
C05016,"TensorFlow, Statistics, Machine Learning, Pandas, SQL",8.9,Data Scientist,1
C05017,"Linux, CI/CD, Kubernetes, Docker, Terraform",0.8,DevOps Engineer,0
C05018,"Pandas, Statistics, SQL",1.3,Data Scientist,0
C05019,"Redux, CSS, HTML, JavaScript",3.4,Frontend Developer,1
C05020,"Docker, Microservices, REST, SQL",10.0,Backend Developer,1
C05021,"Terraform, Kubernetes, Docker, AWS",3.4,DevOps Engineer,1
C05022,"CSS, JavaScript, React, Redux",6.7,Frontend Developer,1
C05023,"Java, REST, Microservices, Spring, Docker",0.8,Backend Developer,0
C05024,"Docker, Java, Spring, SQL",9.6,Backend Developer,1
C05025,"Statistics, Pandas, Python, Machine Learning",3.1,Data Scientist,1
C05026,"Spring, SQL, Microservices, Docker, REST",3.8,Backend Developer,1
C05027,"Firebase, React Native, Swift, Flutter, Dart",1.3,Mobile Developer,0
C05028,"Pandas, Statistics",4.7,Data Scientist,0
C05029,"Kotlin, Swift, Flutter, React Native",7.6,Mobile Developer,1
C05030,"Swift, Dart, React Native",6.8,Mobile Developer,1
C05031,"Linux, Kubernetes, AWS",8.6,DevOps Engineer,1
C05032,"Flutter, Firebase, Kotlin, Dart, Swift",7.6,Mobile Developer,1
C05033,"Dart, Swift, Flutter, Kotlin, Firebase",2.8,Mobile Developer,1
C05034,"CI/CD, Kubernetes",5.8,DevOps Engineer,0
C05035,"Statistics, SQL, Python",7.6,Data Scientist,1
C05036,"Java, Microservices, Docker, REST, SQL",6.9,Backend Developer,1
C05037,"Dart, Flutter, Kotlin",7.5,Mobile Developer,1
C05038,"React Native, Firebase, Dart",4.7,Mobile Developer,1
C05039,"Linux, Docker, AWS, Terraform, CI/CD",6.6,DevOps Engineer,1
C05040,"Terraform, Kubernetes, CI/CD",5.2,DevOps Engineer,1
C05041,"Statistics, Python, Pandas",4.1,Data Scientist,1
C05042,"CI/CD, Kubernetes, Terraform",6.0,DevOps Engineer,1
C05043,"Microservices, Docker",7.8,Backend Developer,0
C05044,"JavaScript, Redux",4.3,Frontend Developer,0
C05045,"Docker, REST, Microservices, SQL",4.3,Backend Developer,1
C05046,"HTML, CSS, TypeScript",9.6,Frontend Developer,1
C05047,"Kotlin, React Native, Swift, Flutter",5.7,Mobile Developer,1
C05048,"Kubernetes, Docker, AWS, Terraform, Linux",7.1,DevOps Engineer,1
C05049,"React Native, Firebase, Kotlin",8.6,Mobile Developer,1
C05050,"Docker, SQL, Spring",1.9,Backend Developer,0
C05051,"Linux, Kubernetes, Docker",1.1,DevOps Engineer,0
C05052,"Kotlin, Firebase, Swift",7.2,Mobile Developer,1
C05053,"Linux, Terraform, Docker, Kubernetes",1.7,DevOps Engineer,0
C05054,"Terraform, Kubernetes",2.4,DevOps Engineer,0
C05055,"HTML, CSS",5.2,Frontend Developer,0
C05056,"Flutter, Kotlin, React Native",7.8,Mobile Developer,1
C05057,"Statistics, SQL",3.6,Data Scientist,0
C05058,"CSS, JavaScript, HTML",3.8,Frontend Developer,1
C05059,"Spring, Java, Microservices",6.6,Backend Developer,1
C05060,"Swift, Kotlin, Dart",3.9,Mobile Developer,1
C05061,"React Native, Swift",4.1,Mobile Developer,0
C05062,"React, Redux, JavaScript, HTML, TypeScript",4.0,Frontend Developer,1
C05063,"Java, Microservices, SQL",5.9,Backend Developer,1
C05064,"AWS, Terraform, Kubernetes, Linux, CI/CD",8.5,DevOps Engineer,1
C05065,"HTML, React, TypeScript, JavaScript, CSS",4.7,Frontend Developer,1
C05066,"Linux, AWS, Docker",3.0,DevOps Engineer,1
C05067,"CSS, JavaScript, React",3.7,Frontend Developer,1
C05068,"Linux, Terraform, CI/CD",9.5,DevOps Engineer,1
C05069,"Swift, Kotlin",5.8,Mobile Developer,0
C05070,"JavaScript, CSS",9.7,Frontend Developer,0
C05071,"Kotlin, Dart, React Native, Flutter",4.0,Mobile Developer,1
C05072,"SQL, Pandas",3.9,Data Scientist,0
C05073,"React Native, Kotlin",7.0,Mobile Developer,0
C05074,"JavaScript, CSS",0.7,Frontend Developer,0
C05075,"TypeScript, Redux, React, JavaScript",0.7,Frontend Developer,0
C05076,"Docker, Java, SQL, Microservices, Spring",8.5,Backend Developer,1
C05077,"Pandas, SQL, Machine Learning, TensorFlow, Python",0.5,Data Scientist,0
C05078,"JavaScript, React",8.5,Frontend Developer,0
C05079,"AWS, Linux, Terraform",8.8,DevOps Engineer,1
C05080,"HTML, React, CSS, Redux",3.4,Frontend Developer,1
C05081,"Docker, Kubernetes",1.0,DevOps Engineer,0
C05082,"CSS, JavaScript, HTML, React",7.0,Frontend Developer,1
C05083,"JavaScript, CSS, React, Redux, TypeScript",3.0,Frontend Developer,1
C05084,"Firebase, Dart, Kotlin, Flutter, Swift",6.1,Mobile Developer,1
C05085,"Docker, Java, REST, Microservices, Spring",1.6,Backend Developer,0
C05086,"CI/CD, AWS, Kubernetes, Linux, Docker",4.6,DevOps Engineer,1
C05087,"Microservices, Java, Docker, REST, SQL",9.5,Backend Developer,1
C05088,"CSS, TypeScript, Redux, JavaScript",9.7,Frontend Developer,1
C05089,"React Native, Flutter, Dart, Kotlin, Firebase",2.6,Mobile Developer,1
C05090,"Pandas, Python, Statistics",5.9,Data Scientist,1
C05091,"HTML, Redux, TypeScript",1.9,Frontend Developer,0
C05092,"Swift, Firebase",7.4,Mobile Developer,0
C05093,"Kotlin, Swift, Flutter, Dart",5.1,Mobile Developer,1
C05094,"Microservices, REST, Spring, Docker",5.5,Backend Developer,1
C05095,"Machine Learning, Statistics, SQL",5.0,Data Scientist,1
C05096,"SQL, Docker, REST, Java",4.0,Backend Developer,1
C05097,"Java, REST",5.6,Backend Developer,0
C05098,"CI/CD, Kubernetes",7.5,DevOps Engineer,0
C05099,"Microservices, Java",7.6,Backend Developer,0
C05100,"Machine Learning, TensorFlow, SQL, Python",5.8,Data Scientist,1
C05101,"SQL, REST",5.7,Backend Developer,0
C05102,"Kubernetes, Terraform, AWS",1.3,DevOps Engineer,0
C05103,"REST, Java, Docker",9.1,Backend Developer,1
C05104,"AWS, Linux, Docker, Terraform, Kubernetes",4.5,DevOps Engineer,1
C05105,"Kotlin, React Native, Flutter, Firebase",1.2,Mobile Developer,0
C05106,"Terraform, Kubernetes",1.8,DevOps Engineer,0
C05107,"Redux, React, CSS, JavaScript",7.7,Frontend Developer,1
C05108,"React, JavaScript, Redux, CSS",3.2,Frontend Developer,1
C05109,"Machine Learning, SQL, TensorFlow",9.2,Data Scientist,1
C05110,"Kubernetes, Linux, Terraform, AWS",7.7,DevOps Engineer,1
C05111,"CSS, Redux, React, JavaScript",3.6,Frontend Developer,1
C05112,"React Native, Swift, Firebase, Kotlin, Flutter",9.3,Mobile Developer,1
C05113,"Spring, Java, Docker",5.7,Backend Developer,1
C05114,"Dart, Firebase, React Native, Flutter, Kotlin",8.0,Mobile Developer,1
C05115,"CSS, Redux, JavaScript",9.2,Frontend Developer,1
C05116,"JavaScript, Redux, TypeScript, HTML",5.7,Frontend Developer,1
C05117,"CI/CD, Linux, Terraform, AWS",8.9,DevOps Engineer,1
C05118,"TypeScript, Redux, HTML",7.4,Frontend Developer,1
C05119,"Machine Learning, Pandas, TensorFlow",2.0,Data Scientist,0
C05120,"Docker, Microservices, Java, Spring",0.8,Backend Developer,0
C05121,"React Native, Flutter, Kotlin, Firebase",6.7,Mobile Developer,1
C05122,"Kubernetes, AWS, Terraform, Linux, CI/CD",6.0,DevOps Engineer,1
C05123,"Pandas, Python, Statistics",6.9,Data Scientist,1
C05124,"SQL, TensorFlow, Machine Learning, Python",4.1,Data Scientist,1
C05125,"Dart, Swift",6.4,Mobile Developer,0
C05126,"Java, SQL, REST, Docker, Spring",6.2,Backend Developer,1
C05127,"Docker, CI/CD",4.6,DevOps Engineer,0
C05128,"Spring, Java, REST, Docker, Microservices",1.7,Backend Developer,0
C05129,"Swift, React Native, Flutter",3.7,Mobile Developer,1
C05130,"CI/CD, Linux, Kubernetes, Docker, AWS",9.9,DevOps Engineer,1
C05131,"JavaScript, React, HTML, CSS",9.2,Frontend Developer,1
C05132,"Terraform, Kubernetes",9.5,DevOps Engineer,0
C05133,"Flutter, Dart, Firebase",3.8,Mobile Developer,1
C05134,"Firebase, Kotlin, React Native, Dart, Swift",8.1,Mobile Developer,1
C05135,"React Native, Dart",0.8,Mobile Developer,0
C05136,"Docker, Java, Spring, SQL, REST",8.1,Backend Developer,1
C05137,"Pandas, SQL, Machine Learning, Python",1.5,Data Scientist,0
C05138,"Spring, Microservices",5.3,Backend Developer,0
C05139,"Terraform, AWS",8.3,DevOps Engineer,0
C05140,"Kubernetes, AWS, Docker, Linux, CI/CD",5.4,DevOps Engineer,1
C05141,"Docker, CI/CD, Linux",6.0,DevOps Engineer,1
C05142,"React Native, Swift, Dart",5.9,Mobile Developer,1
C05143,"TensorFlow, Pandas, SQL",3.8,Data Scientist,1
C05144,"Redux, React",7.7,Frontend Developer,0
C05145,"CSS, React",7.3,Frontend Developer,0
C05146,"Redux, CSS, JavaScript, React",3.7,Frontend Developer,1
C05147,"Terraform, Docker",4.1,DevOps Engineer,0
C05148,"Docker, Terraform, Linux, AWS",1.6,DevOps Engineer,0
C05149,"REST, Docker, Microservices, SQL",3.3,Backend Developer,1
C05150,"SQL, Docker, Spring, Microservices",2.9,Backend Developer,1
C05151,"JavaScript, Redux, HTML, React",5.5,Frontend Developer,1
C05152,"SQL, Microservices",3.2,Backend Developer,0
C05153,"Java, Microservices, Docker",9.8,Backend Developer,1
C05154,"Spring, SQL, Microservices",8.0,Backend Developer,1
C05155,"Docker, Linux, Kubernetes, CI/CD",8.0,DevOps Engineer,1
C05156,"Swift, React Native, Flutter, Kotlin, Firebase",9.7,Mobile Developer,1
C05157,"Terraform, AWS",1.5,DevOps Engineer,0
C05158,"Machine Learning, Python, SQL, Statistics",4.7,Data Scientist,1
C05159,"AWS, Docker, CI/CD, Linux",3.5,DevOps Engineer,1
C05160,"Dart, Swift, React Native, Firebase",1.3,Mobile Developer,0
C05161,"Kubernetes, Linux",3.4,DevOps Engineer,0
C05162,"CSS, TypeScript, HTML, JavaScript",7.6,Frontend Developer,1
C05163,"React, CSS",2.1,Frontend Developer,0
C05164,"Kubernetes, CI/CD, Linux, Terraform, Docker",8.3,DevOps Engineer,1
C05165,"HTML, JavaScript, React, TypeScript, CSS",4.9,Frontend Developer,1
C05166,"Microservices, Docker, REST, Spring, Java",5.6,Backend Developer,1
C05167,"JavaScript, TypeScript, HTML, React",7.6,Frontend Developer,1
C05168,"React, TypeScript",9.8,Frontend Developer,0
C05169,"Pandas, Machine Learning",9.9,Data Scientist,0
C05170,"HTML, TypeScript, Redux, JavaScript, CSS",2.1,Frontend Developer,1
C05171,"Redux, CSS, React, TypeScript, HTML",1.9,Frontend Developer,0
C05172,"REST, Microservices, Docker, SQL",1.8,Backend Developer,0
C05173,"CSS, Redux",8.2,Frontend Developer,0
C05174,"Machine Learning, Statistics, TensorFlow, Python, SQL",5.4,Data Scientist,1
C05175,"Swift, Firebase, Dart",0.7,Mobile Developer,0
C05176,"Linux, CI/CD",2.0,DevOps Engineer,0
C05177,"Terraform, AWS, Kubernetes, CI/CD",1.6,DevOps Engineer,0
C05178,"CI/CD, Terraform, Kubernetes, AWS, Linux",1.0,DevOps Engineer,0
C05179,"CSS, JavaScript, Redux",6.9,Frontend Developer,1
C05180,"Pandas, SQL, Machine Learning",1.9,Data Scientist,0
C05181,"Microservices, Java, SQL, Docker",7.4,Backend Developer,1
C05182,"Terraform, Docker, Linux, Kubernetes, CI/CD",2.1,DevOps Engineer,1
C05183,"REST, Microservices, Docker, Java, Spring",8.6,Backend Developer,1
C05184,"Kotlin, React Native, Firebase, Swift",10.0,Mobile Developer,1
C05185,"React, HTML, Redux, TypeScript",6.1,Frontend Developer,1
C05186,"React Native, Dart, Flutter",6.9,Mobile Developer,1
C05187,"TypeScript, JavaScript",5.2,Frontend Developer,0
C05188,"Machine Learning, SQL",2.7,Data Scientist,0
C05189,"Spring, Java, REST",6.4,Backend Developer,1
C05190,"TensorFlow, Statistics, Machine Learning, Python",4.1,Data Scientist,1
C05191,"Linux, Terraform, AWS, Kubernetes",0.5,DevOps Engineer,0
C05192,"Spring, SQL",3.1,Backend Developer,0
C05193,"Docker, Linux, Kubernetes, AWS",10.0,DevOps Engineer,1
C05194,"React Native, Kotlin, Firebase",8.0,Mobile Developer,1
C05195,"SQL, Statistics",7.9,Data Scientist,0
C05196,"Redux, React, HTML, TypeScript, CSS",2.8,Frontend Developer,1
C05197,"Statistics, Machine Learning, SQL, TensorFlow, Pandas",2.0,Data Scientist,0
C05198,"Docker, Linux",1.1,DevOps Engineer,0
C05199,"TensorFlow, Python, Statistics",1.3,Data Scientist,0
C05200,"REST, SQL",2.0,Backend Developer,0
C05201,"Spring, REST",3.3,Backend Developer,0
C05202,"Statistics, Pandas",7.3,Data Scientist,0
C05203,"Linux, Kubernetes, CI/CD, Terraform, Docker",1.0,DevOps Engineer,0
C05204,"Flutter, Swift, Kotlin, Firebase, React Native",4.7,Mobile Developer,1
C05205,"SQL, Python, Statistics",3.7,Data Scientist,1
C05206,"Docker, Spring, SQL",3.5,Backend Developer,1
C05207,"Statistics, Python, Machine Learning, SQL",6.1,Data Scientist,1
C05208,"React Native, Dart, Flutter, Firebase",2.4,Mobile Developer,1
C05209,"Flutter, Firebase, React Native",3.1,Mobile Developer,1
C05210,"Java, REST, Microservices, SQL",3.7,Backend Developer,1
C05211,"TypeScript, HTML",2.9,Frontend Developer,0
C05212,"Docker, Microservices",4.3,Backend Developer,0
C05213,"Swift, React Native, Dart",9.9,Mobile Developer,1
C05214,"Python, Statistics, TensorFlow, Machine Learning",1.9,Data Scientist,0
C05215,"Docker, AWS, Linux, Terraform",6.0,DevOps Engineer,1
C05216,"REST, Spring, Microservices, Docker",1.4,Backend Developer,0
C05217,"AWS, Linux, CI/CD, Kubernetes",6.8,DevOps Engineer,1
C05218,"TensorFlow, Statistics, Machine Learning, Pandas",5.8,Data Scientist,1
C05219,"Python, TensorFlow, SQL, Machine Learning, Statistics",4.9,Data Scientist,1
C05220,"Kotlin, Swift",4.5,Mobile Developer,0
C05221,"CSS, TypeScript, React, HTML",2.5,Frontend Developer,1
C05222,"CSS, Redux, JavaScript, TypeScript",8.6,Frontend Developer,1
C05223,"REST, Spring, SQL, Docker",2.8,Backend Developer,1
C05224,"Dart, Swift, Firebase, Kotlin",6.3,Mobile Developer,1
C05225,"Firebase, React Native",2.0,Mobile Developer,0
C05226,"Python, Pandas",4.1,Data Scientist,0
C05227,"Kotlin, Firebase, Dart, React Native",3.5,Mobile Developer,1
C05228,"Pandas, TensorFlow, Python, SQL, Machine Learning",3.7,Data Scientist,1
C05229,"Kubernetes, AWS, Terraform, CI/CD, Linux",1.2,DevOps Engineer,0
C05230,"Statistics, Machine Learning, TensorFlow, Pandas",4.0,Data Scientist,1
C05231,"Pandas, Python, TensorFlow",6.0,Data Scientist,1
C05232,"TypeScript, JavaScript",5.8,Frontend Developer,0
C05233,"AWS, CI/CD, Terraform",2.0,DevOps Engineer,0
C05234,"Python, Pandas, Statistics, TensorFlow",9.9,Data Scientist,1
C05235,"Linux, CI/CD, AWS, Kubernetes",5.4,DevOps Engineer,1
C05236,"Machine Learning, Pandas",9.6,Data Scientist,0
C05237,"Swift, Dart, Kotlin, React Native, Firebase",4.6,Mobile Developer,1
C05238,"CI/CD, Linux",9.7,DevOps Engineer,0
C05239,"Java, Microservices, Docker, REST",8.6,Backend Developer,1
C05240,"Flutter, Kotlin, Swift",4.2,Mobile Developer,1
C05241,"AWS, CI/CD, Linux",1.9,DevOps Engineer,0
C05242,"Linux, Docker, Terraform, Kubernetes",7.1,DevOps Engineer,1
C05243,"Redux, React, JavaScript, CSS, TypeScript",2.3,Frontend Developer,1
C05244,"Python, SQL, Machine Learning, Statistics",4.4,Data Scientist,1
C05245,"CI/CD, Terraform, Kubernetes, AWS, Linux",1.9,DevOps Engineer,0
C05246,"React Native, Kotlin, Firebase",1.1,Mobile Developer,0
C05247,"Swift, React Native, Firebase, Kotlin, Flutter",4.7,Mobile Developer,1
C05248,"Statistics, Machine Learning, Pandas, SQL, TensorFlow",1.0,Data Scientist,0
C05249,"SQL, Pandas, Statistics",6.9,Data Scientist,1
C05250,"Firebase, Swift, React Native",2.4,Mobile Developer,1
C05251,"AWS, Docker",1.6,DevOps Engineer,0
C05252,"CSS, JavaScript, Redux, React, TypeScript",6.2,Frontend Developer,1
C05253,"React Native, Swift, Flutter",4.1,Mobile Developer,1
C05254,"SQL, TensorFlow",1.4,Data Scientist,0
C05255,"Python, SQL",2.9,Data Scientist,0
C05256,"REST, Java",1.1,Backend Developer,0
C05257,"Dart, Firebase, Swift, Flutter, Kotlin",6.9,Mobile Developer,1
C05258,"REST, Java, SQL",8.4,Backend Developer,1
C05259,"REST, Spring, Java, Microservices, SQL",5.7,Backend Developer,1
C05260,"Kotlin, Dart",4.1,Mobile Developer,0
C05261,"Terraform, Linux, CI/CD",8.6,DevOps Engineer,1
C05262,"Java, Microservices",7.3,Backend Developer,0
C05263,"React, TypeScript",4.3,Frontend Developer,0
C05264,"React, CSS, TypeScript",0.9,Frontend Developer,0
C05265,"Docker, Spring, Java",6.1,Backend Developer,1
C05266,"Dart, Firebase, Kotlin",7.3,Mobile Developer,1
C05267,"TypeScript, HTML, CSS",6.5,Frontend Developer,1
C05268,"HTML, JavaScript",2.1,Frontend Developer,0
C05269,"Python, Statistics",6.8,Data Scientist,0
C05270,"CI/CD, Linux, AWS, Docker",3.2,DevOps Engineer,1
C05271,"CI/CD, Kubernetes",7.4,DevOps Engineer,0
C05272,"Statistics, Pandas",5.5,Data Scientist,0
C05273,"Kubernetes, AWS, Terraform",4.1,DevOps Engineer,1
C05274,"AWS, Kubernetes, CI/CD, Linux, Docker",1.5,DevOps Engineer,0
C05275,"Docker, Terraform, AWS",4.8,DevOps Engineer,1
C05276,"Flutter, React Native, Firebase, Swift, Dart",5.5,Mobile Developer,1
C05277,"Docker, Terraform",3.6,DevOps Engineer,0
C05278,"SQL, Machine Learning, TensorFlow",8.0,Data Scientist,1
C05279,"Redux, TypeScript, HTML, CSS, JavaScript",5.7,Frontend Developer,1
C05280,"SQL, Java, REST",4.2,Backend Developer,1
C05281,"SQL, Docker, Microservices, Java, REST",2.1,Backend Developer,1
C05282,"Spring, REST, Docker",5.0,Backend Developer,1
C05283,"Statistics, Pandas, Python, TensorFlow",7.7,Data Scientist,1
C05284,"CI/CD, Linux, AWS, Kubernetes",6.1,DevOps Engineer,1
C05285,"Machine Learning, Pandas, Python, Statistics",3.5,Data Scientist,1
C05286,"React Native, Flutter, Swift",9.5,Mobile Developer,1
C05287,"AWS, CI/CD, Linux, Docker",2.2,DevOps Engineer,1
C05288,"React, TypeScript, HTML, Redux, JavaScript",2.8,Frontend Developer,1
C05289,"React Native, Swift, Dart",6.4,Mobile Developer,1
C05290,"AWS, Terraform",8.4,DevOps Engineer,0
C05291,"AWS, Docker, Kubernetes",8.7,DevOps Engineer,1
C05292,"React, JavaScript, HTML, TypeScript",7.1,Frontend Developer,1
C05293,"Statistics, Pandas, SQL, Machine Learning",7.0,Data Scientist,1
C05294,"Linux, CI/CD, Kubernetes, Docker",7.6,DevOps Engineer,1
C05295,"Docker, Microservices, REST, Java",2.8,Backend Developer,1
C05296,"React Native, Dart, Swift, Firebase, Kotlin",1.1,Mobile Developer,0
C05297,"Docker, Linux, AWS",9.5,DevOps Engineer,1
C05298,"Statistics, SQL, Machine Learning, TensorFlow",8.0,Data Scientist,1
C05299,"Dart, Swift, React Native, Firebase",3.6,Mobile Developer,1
C05300,"HTML, React, CSS, TypeScript, JavaScript",7.4,Frontend Developer,1
C05301,"Firebase, Dart, Kotlin",3.1,Mobile Developer,1
C05302,"SQL, Java, Microservices, Spring",6.2,Backend Developer,1
C05303,"SQL, TensorFlow, Python, Pandas, Statistics",7.9,Data Scientist,1
C05304,"JavaScript, React, TypeScript, HTML",3.2,Frontend Developer,1
C05305,"Redux, TypeScript, React, JavaScript",0.8,Frontend Developer,0
C05306,"Dart, React Native, Firebase",3.9,Mobile Developer,1
C05307,"SQL, REST, Spring",7.7,Backend Developer,1
C05308,"Firebase, React Native, Swift, Dart, Flutter",4.2,Mobile Developer,1
C05309,"CSS, React, HTML, JavaScript",3.7,Frontend Developer,1
C05310,"Statistics, TensorFlow, Python, Pandas, SQL",6.8,Data Scientist,1
C05311,"Machine Learning, Statistics, Pandas, TensorFlow",3.4,Data Scientist,1
C05312,"Kubernetes, Docker",8.9,DevOps Engineer,0
C05313,"SQL, TensorFlow, Statistics",3.7,Data Scientist,1
C05314,"Kubernetes, Docker, Terraform, CI/CD, Linux",3.1,DevOps Engineer,1
C05315,"Microservices, Java",4.8,Backend Developer,0
C05316,"Docker, Microservices, Java",9.8,Backend Developer,1
C05317,"Swift, React Native, Flutter",2.5,Mobile Developer,1
C05318,"SQL, Java, Microservices",8.2,Backend Developer,1
C05319,"Machine Learning, SQL",6.5,Data Scientist,0
C05320,"Java, SQL, Docker, Microservices",9.6,Backend Developer,1
C05321,"Flutter, Kotlin, React Native",5.3,Mobile Developer,1
C05322,"TypeScript, JavaScript",5.4,Frontend Developer,0
C05323,"JavaScript, HTML, React, TypeScript",9.7,Frontend Developer,1
C05324,"Microservices, Spring, Java, SQL, REST",2.9,Backend Developer,1
C05325,"JavaScript, Redux, TypeScript",8.2,Frontend Developer,1
C05326,"Kubernetes, Linux, Docker, CI/CD, AWS",4.1,DevOps Engineer,1
C05327,"CSS, HTML",7.9,Frontend Developer,0
C05328,"Statistics, Machine Learning, Pandas",1.7,Data Scientist,0
C05329,"CSS, HTML, JavaScript, TypeScript",9.7,Frontend Developer,1
C05330,"AWS, Kubernetes, Linux, Docker, Terraform",9.1,DevOps Engineer,1
C05331,"Pandas, Statistics",8.1,Data Scientist,0
C05332,"SQL, Pandas, TensorFlow",5.3,Data Scientist,1
C05333,"Microservices, Java",1.8,Backend Developer,0
C05334,"Swift, Firebase",1.2,Mobile Developer,0
C05335,"Java, REST",8.1,Backend Developer,0
C05336,"Swift, Firebase, Flutter, React Native",8.7,Mobile Developer,1
C05337,"Microservices, Java, REST, Spring",5.0,Backend Developer,1
C05338,"Machine Learning, Pandas, Python, SQL, TensorFlow",7.0,Data Scientist,1
C05339,"Docker, AWS, CI/CD, Linux",5.1,DevOps Engineer,1
